,close
2016-05-26,100.41
2016-05-25,99.62
2016-05-24,97.9
2016-05-23,96.43
2016-05-20,95.22
2016-05-19,94.2
2016-05-18,94.56
2016-05-17,93.49
2016-05-16,93.88
2016-05-13,90.52
2016-05-12,90.34
2016-05-11,92.51
2016-05-10,93.42
2016-05-09,92.79
2016-05-06,92.72
2016-05-05,93.24
2016-05-04,94.19
2016-05-03,95.18
2016-05-02,93.64
2016-04-29,93.74
2016-04-28,94.83
2016-04-27,97.82
2016-04-26,104.35
2016-04-25,105.08
2016-04-22,105.68
2016-04-21,105.97
2016-04-20,107.13
2016-04-19,106.91
2016-04-18,107.48
2016-04-15,109.85
2016-04-14,112.1
2016-04-13,112.04
2016-04-12,110.44
2016-04-11,109.02
2016-04-08,108.66
2016-04-07,108.54
2016-04-06,110.96
2016-04-05,109.81
2016-04-04,111.12
2016-04-01,109.99
2016-03-31,108.99
2016-03-30,109.56
2016-03-29,107.68
2016-03-28,105.19
2016-03-24,105.67
2016-03-23,106.13
2016-03-22,106.72
2016-03-21,105.91
2016-03-18,105.92
2016-03-17,105.8
2016-03-16,105.97
2016-03-15,104.58
2016-03-14,102.52
2016-03-11,102.26
2016-03-10,101.17
2016-03-09,101.12
2016-03-08,101.03
2016-03-07,101.87
2016-03-04,103.01
2016-03-03,101.5
2016-03-02,100.75
2016-03-01,100.53
2016-02-29,96.69
2016-02-26,96.91
2016-02-25,96.76
2016-02-24,96.1
2016-02-23,94.69
2016-02-22,96.88
2016-02-19,96.04
2016-02-18,96.26
2016-02-17,98.12
2016-02-16,96.64
2016-02-12,93.99
2016-02-11,93.7
2016-02-10,94.27
2016-02-09,94.99
2016-02-08,95.01
2016-02-05,94.02
2016-02-04,96.6
2016-02-03,96.35
2016-02-02,94.48
2016-02-01,96.43
2016-01-29,97.34
2016-01-28,94.09
2016-01-27,93.42
2016-01-26,99.99
2016-01-25,99.44
2016-01-22,101.42
2016-01-21,96.3
2016-01-20,96.79
2016-01-19,96.66
2016-01-15,97.13
2016-01-14,99.52
2016-01-13,97.39
2016-01-12,99.96
2016-01-11,98.53
2016-01-08,96.96
2016-01-07,96.45
2016-01-06,100.7
2016-01-05,102.71
2016-01-04,105.35
2015-12-31,105.26
2015-12-30,107.32
2015-12-29,108.74
2015-12-28,106.82
2015-12-24,108.03
2015-12-23,108.61
2015-12-22,107.23
2015-12-21,107.33
2015-12-18,106.03
2015-12-17,108.98
2015-12-16,111.34
2015-12-15,110.49
2015-12-14,112.48
2015-12-11,113.18
2015-12-10,116.17
2015-12-09,115.62
2015-12-08,118.23
2015-12-07,118.28
2015-12-04,119.03
2015-12-03,115.2
2015-12-02,116.28
2015-12-01,117.34
2015-11-30,118.3
2015-11-27,117.81
2015-11-25,118.03
2015-11-24,118.88
2015-11-23,117.75
2015-11-20,119.3
2015-11-19,118.78
2015-11-18,117.29
2015-11-17,113.69
2015-11-16,114.175
2015-11-13,112.34
2015-11-12,115.72
2015-11-11,116.11
2015-11-10,116.77
2015-11-09,120.57
2015-11-06,121.06
2015-11-05,120.92
2015-11-04,122.0
2015-11-03,122.57
2015-11-02,121.18
2015-10-30,119.5
2015-10-29,120.53
2015-10-28,119.27
2015-10-27,114.55
2015-10-26,115.28
2015-10-23,119.08
2015-10-22,115.5
2015-10-21,113.76
2015-10-20,113.77
2015-10-19,111.73
2015-10-16,111.04
2015-10-15,111.86
2015-10-14,110.21
2015-10-13,111.79
2015-10-12,111.6
2015-10-09,112.12
2015-10-08,109.5
2015-10-07,110.78
2015-10-06,111.31
2015-10-05,110.78
2015-10-02,110.38
2015-10-01,109.58
2015-09-30,109.95
2015-09-29,109.06
2015-09-28,112.44
2015-09-25,114.71
2015-09-24,115.0
2015-09-23,114.32
2015-09-22,113.4
2015-09-21,115.21
2015-09-18,113.45
2015-09-17,113.92
2015-09-16,116.41
2015-09-15,116.28
2015-09-14,115.31
2015-09-11,114.21
2015-09-10,112.57
2015-09-09,110.15
2015-09-08,112.31
2015-09-04,109.27
2015-09-03,110.37
2015-09-02,112.34
2015-09-01,107.72
2015-08-31,112.76
2015-08-28,113.29
2015-08-27,112.92
2015-08-26,109.69
2015-08-25,103.74
2015-08-24,103.12
2015-08-21,105.76
2015-08-20,112.65
2015-08-19,115.01
2015-08-18,116.5
2015-08-17,117.16
2015-08-14,115.96
2015-08-13,115.15
2015-08-12,115.24
2015-08-11,113.49
2015-08-10,119.72
2015-08-07,115.52
2015-08-06,115.13
2015-08-05,115.4
2015-08-04,114.64
2015-08-03,118.44
2015-07-31,121.3
2015-07-30,122.37
2015-07-29,122.99
2015-07-28,123.38
2015-07-27,122.77
2015-07-24,124.5
2015-07-23,125.16
2015-07-22,125.22
2015-07-21,130.75
2015-07-20,132.07
2015-07-17,129.62
2015-07-16,128.51
2015-07-15,126.82
2015-07-14,125.61
2015-07-13,125.66
2015-07-10,123.28
2015-07-09,120.07
2015-07-08,122.57
2015-07-07,125.69
2015-07-06,126.0
2015-07-02,126.44
2015-07-01,126.6
2015-06-30,125.425
2015-06-29,124.53
2015-06-26,126.75
2015-06-25,127.5
2015-06-24,128.11
2015-06-23,127.03
2015-06-22,127.61
2015-06-19,126.6
2015-06-18,127.88
2015-06-17,127.3
2015-06-16,127.6
2015-06-15,126.92
2015-06-12,127.17
2015-06-11,128.59
2015-06-10,128.88
2015-06-09,127.42
2015-06-08,127.8
2015-06-05,128.65
2015-06-04,129.36
2015-06-03,130.12
2015-06-02,129.96
2015-06-01,130.535
2015-05-29,130.28
2015-05-28,131.78
2015-05-27,132.045
2015-05-26,129.62
2015-05-22,132.54
2015-05-21,131.39
2015-05-20,130.06
2015-05-19,130.07
2015-05-18,130.19
2015-05-15,128.77
2015-05-14,128.95
2015-05-13,126.01
2015-05-12,125.865
2015-05-11,126.32
2015-05-08,127.62
2015-05-07,125.26
2015-05-06,125.01
2015-05-05,125.8
2015-05-04,128.7
2015-05-01,128.95
2015-04-30,125.15
2015-04-29,128.64
2015-04-28,130.56
2015-04-27,132.65
2015-04-24,130.28
2015-04-23,129.67
2015-04-22,128.62
2015-04-21,126.91
2015-04-20,127.6
2015-04-17,124.75
2015-04-16,126.17
2015-04-15,126.78
2015-04-14,126.3
2015-04-13,126.85
2015-04-10,127.1
2015-04-09,126.56
2015-04-08,125.6
2015-04-07,126.01
2015-04-06,127.35
2015-04-02,125.32
2015-04-01,124.25
2015-03-31,124.43
2015-03-30,126.37
2015-03-27,123.25
2015-03-26,124.24
2015-03-25,123.38
2015-03-24,126.69
2015-03-23,127.21
2015-03-20,125.9
2015-03-19,127.495
2015-03-18,128.47
2015-03-17,127.04
2015-03-16,124.95
2015-03-13,123.59
2015-03-12,124.45
2015-03-11,122.24
2015-03-10,124.51
2015-03-09,127.14
2015-03-06,126.6
2015-03-05,126.41
2015-03-04,128.54
2015-03-03,129.36
2015-03-02,129.09
2015-02-27,128.46
2015-02-26,130.415
2015-02-25,128.79
2015-02-24,132.17
2015-02-23,133.0
2015-02-20,129.495
2015-02-19,128.45
2015-02-18,128.715
2015-02-17,127.83
2015-02-13,127.08
2015-02-12,126.46
2015-02-11,124.88
2015-02-10,122.02
2015-02-09,119.72
2015-02-06,118.93
2015-02-05,119.94
2015-02-04,119.56
2015-02-03,118.65
2015-02-02,118.63
2015-01-30,117.16
2015-01-29,118.9
2015-01-28,115.31
2015-01-27,109.14
2015-01-26,113.1
2015-01-23,112.98
2015-01-22,112.4
2015-01-21,109.55
2015-01-20,108.72
2015-01-16,105.99
2015-01-15,106.82
2015-01-14,109.8
2015-01-13,110.22
2015-01-12,109.25
2015-01-09,112.01
2015-01-08,111.89
2015-01-07,107.75
2015-01-06,106.26
2015-01-05,106.25
2015-01-02,109.33
2014-12-31,110.38
2014-12-30,112.52
2014-12-29,113.91
2014-12-26,113.99
2014-12-24,112.01
2014-12-23,112.54
2014-12-22,112.94
2014-12-19,111.78
2014-12-18,112.65
2014-12-17,109.41
2014-12-16,106.745
2014-12-15,108.225
2014-12-12,109.73
2014-12-11,111.62
2014-12-10,111.95
2014-12-09,114.12
2014-12-08,112.4
2014-12-05,115.0
2014-12-04,115.49
2014-12-03,115.93
2014-12-02,114.63
2014-12-01,115.07
2014-11-28,118.93
2014-11-26,119.0
2014-11-25,117.6
2014-11-24,118.625
2014-11-21,116.47
2014-11-20,116.31
2014-11-19,114.67
2014-11-18,115.47
2014-11-17,113.99
2014-11-14,114.18
2014-11-13,112.82
2014-11-12,111.25
2014-11-11,109.7
2014-11-10,108.83
2014-11-07,109.01
2014-11-06,108.7
2014-11-05,108.86
2014-11-04,108.6
2014-11-03,109.4
2014-10-31,108.0
2014-10-30,106.98
2014-10-29,107.34
2014-10-28,106.74
2014-10-27,105.11
2014-10-24,105.22
2014-10-23,104.83
2014-10-22,102.99
2014-10-21,102.47
2014-10-20,99.76
2014-10-17,97.67
2014-10-16,96.26
2014-10-15,97.54
2014-10-14,98.75
2014-10-13,99.81
2014-10-10,100.73
2014-10-09,101.02
2014-10-08,100.8
2014-10-07,98.75
2014-10-06,99.62
2014-10-03,99.62
2014-10-02,99.9
2014-10-01,99.18
2014-09-30,100.75
2014-09-29,100.11
2014-09-26,100.75
2014-09-25,97.87
2014-09-24,101.75
2014-09-23,102.64
2014-09-22,101.06
2014-09-19,100.96
2014-09-18,101.79
2014-09-17,101.58
2014-09-16,100.86
2014-09-15,101.63
2014-09-12,101.66
2014-09-11,101.43
2014-09-10,101.0
2014-09-09,97.99
2014-09-08,98.36
2014-09-05,98.97
2014-09-04,98.12
2014-09-03,98.94
2014-09-02,103.3
2014-08-29,102.5
2014-08-28,102.25
2014-08-27,102.13
2014-08-26,100.889
2014-08-25,101.54
2014-08-22,101.32
2014-08-21,100.58
2014-08-20,100.57
2014-08-19,100.53
2014-08-18,99.16
2014-08-15,97.98
2014-08-14,97.5
2014-08-13,97.24
2014-08-12,95.97
2014-08-11,95.99
2014-08-08,94.74
2014-08-07,94.48
2014-08-06,94.96
2014-08-05,95.12
2014-08-04,95.59
2014-08-01,96.13
2014-07-31,95.6
2014-07-30,98.15
2014-07-29,98.38
2014-07-28,99.02
2014-07-25,97.671
2014-07-24,97.03
2014-07-23,97.19
2014-07-22,94.72
2014-07-21,93.939
2014-07-18,94.43
2014-07-17,93.0899
2014-07-16,94.78
2014-07-15,95.32
2014-07-14,96.45
2014-07-11,95.22
2014-07-10,95.035
2014-07-09,95.39
2014-07-08,95.35
2014-07-07,95.968
2014-07-03,94.03
2014-07-02,93.48
2014-07-01,93.52
2014-06-30,92.93
2014-06-27,91.98
2014-06-26,90.9
2014-06-25,90.36
2014-06-24,90.28
2014-06-23,90.83
2014-06-20,90.91
2014-06-19,91.86
2014-06-18,92.18
2014-06-17,92.08
2014-06-16,92.2
2014-06-13,91.28
2014-06-12,92.29
2014-06-11,93.86
2014-06-10,94.25
2014-06-09,93.7
2014-06-06,645.57
2014-06-05,647.35
2014-06-04,644.82
2014-06-03,637.54
2014-06-02,628.65
2014-05-30,633.0
2014-05-29,635.38
2014-05-28,624.01
2014-05-27,625.63
2014-05-23,614.13
2014-05-22,607.27
2014-05-21,606.31
2014-05-20,604.71
2014-05-19,604.59
2014-05-16,597.51
2014-05-15,588.82
2014-05-14,593.87
2014-05-13,593.76
2014-05-12,592.83
2014-05-09,585.5425
2014-05-08,587.99
2014-05-07,592.33
2014-05-06,594.41
2014-05-05,600.96
2014-05-02,592.58
2014-05-01,591.48
2014-04-30,590.09
2014-04-29,592.33
2014-04-28,594.09
2014-04-25,571.94
2014-04-24,567.77
2014-04-23,524.75
2014-04-22,531.699
2014-04-21,531.17
2014-04-17,524.94
2014-04-16,519.01
2014-04-15,517.9599
2014-04-14,521.68
2014-04-11,519.61
2014-04-10,523.48
2014-04-09,530.32
2014-04-08,523.44
2014-04-07,523.47
2014-04-04,531.82
2014-04-03,538.79
2014-04-02,542.55
2014-04-01,541.65
2014-03-31,536.74
2014-03-28,536.86
2014-03-27,537.46
2014-03-26,539.78
2014-03-25,544.99
2014-03-24,539.19
2014-03-21,532.87
2014-03-20,528.7
2014-03-19,531.26
2014-03-18,531.4
2014-03-17,526.74
2014-03-14,524.69
2014-03-13,530.65
2014-03-12,536.61
2014-03-11,536.09
2014-03-10,530.92
2014-03-07,530.44
2014-03-06,530.75
2014-03-05,532.36
2014-03-04,531.24
2014-03-03,527.76
2014-02-28,526.24
2014-02-27,527.67
2014-02-26,517.35
2014-02-25,522.06
2014-02-24,527.55
2014-02-21,525.25
2014-02-20,531.15
2014-02-19,537.37
2014-02-18,545.99
2014-02-14,543.99
2014-02-13,544.43
2014-02-12,535.92
2014-02-11,535.96
2014-02-10,528.99
2014-02-07,519.68
2014-02-06,512.51
2014-02-05,512.59
2014-02-04,508.79
2014-02-03,501.53
2014-01-31,500.6
2014-01-30,499.782
2014-01-29,500.75
2014-01-28,506.5
2014-01-27,550.5
2014-01-24,546.07
2014-01-23,556.18
2014-01-22,551.51
2014-01-21,549.07
2014-01-17,540.67
2014-01-16,554.25
2014-01-15,557.36
2014-01-14,546.39
2014-01-13,535.73
2014-01-10,532.94
2014-01-09,536.519
2014-01-08,543.46
2014-01-07,540.0375
2014-01-06,543.93
2014-01-03,540.98
2014-01-02,553.13
2013-12-31,561.02
2013-12-30,554.52
2013-12-27,560.09
2013-12-26,563.9
2013-12-24,567.67
2013-12-23,570.09
2013-12-20,549.02
2013-12-19,544.46
2013-12-18,550.77
2013-12-17,554.99
2013-12-16,557.5
2013-12-13,554.43
2013-12-12,560.54
2013-12-11,561.36
2013-12-10,565.55
2013-12-09,566.43
2013-12-06,560.02
2013-12-05,567.901
2013-12-04,565.0
2013-12-03,566.322
2013-12-02,551.23
2013-11-29,556.07
2013-11-27,545.96
2013-11-26,533.4
2013-11-25,523.74
2013-11-22,519.8
2013-11-21,521.136
2013-11-20,515.0
2013-11-19,519.55
2013-11-18,518.629
2013-11-15,524.991
2013-11-14,528.16
2013-11-13,520.634
2013-11-12,520.01
2013-11-11,519.048
2013-11-08,520.56
2013-11-07,512.492
2013-11-06,520.92
2013-11-05,525.449
2013-11-04,526.75
2013-11-01,520.03
2013-10-31,522.702
2013-10-30,524.896
2013-10-29,516.678
2013-10-28,529.876
2013-10-25,525.958
2013-10-24,531.91
2013-10-23,524.96
2013-10-22,519.8675
2013-10-21,521.362
2013-10-18,508.89
2013-10-17,504.5
2013-10-16,501.114
2013-10-15,498.68
2013-10-14,496.04
2013-10-11,492.812
2013-10-10,489.638
2013-10-09,486.588
2013-10-08,480.94
2013-10-07,487.75
2013-10-04,483.03
2013-10-03,483.41
2013-10-02,489.56
2013-10-01,487.96
2013-09-30,476.75
2013-09-27,482.75
2013-09-26,486.22
2013-09-25,481.53
2013-09-24,489.1
2013-09-23,490.64
2013-09-20,467.41
2013-09-19,472.3
2013-09-18,464.68
2013-09-17,455.32
2013-09-16,450.12
2013-09-13,464.9
2013-09-12,472.69
2013-09-11,467.71
2013-09-10,494.64
2013-09-09,506.17
2013-09-06,498.22
2013-09-05,495.27
2013-09-04,498.691
2013-09-03,488.58
2013-08-30,487.216
2013-08-29,491.7
2013-08-28,490.896
2013-08-27,488.59
2013-08-26,502.97
2013-08-23,501.02
2013-08-22,502.96
2013-08-21,502.36
2013-08-20,501.07
2013-08-19,507.74
2013-08-16,502.33
2013-08-15,497.91
2013-08-14,498.5
2013-08-13,489.57
2013-08-12,467.36
2013-08-09,454.45
2013-08-08,461.01
2013-08-07,464.98
2013-08-06,465.25
2013-08-05,469.45
2013-08-02,462.54
2013-08-01,456.676
2013-07-31,452.53
2013-07-30,453.32
2013-07-29,447.79
2013-07-26,440.99
2013-07-25,438.5
2013-07-24,440.51
2013-07-23,418.99
2013-07-22,426.31
2013-07-19,424.95
2013-07-18,431.758
2013-07-17,430.31
2013-07-16,430.195
2013-07-15,427.44
2013-07-12,426.51
2013-07-11,427.288
2013-07-10,420.73
2013-07-09,422.35
2013-07-08,415.05
2013-07-05,417.42
2013-07-03,420.8
2013-07-02,418.49
2013-07-01,409.22
2013-06-28,396.53
2013-06-27,393.78
2013-06-26,398.07
2013-06-25,402.63
2013-06-24,402.54
2013-06-21,413.5
2013-06-20,416.838
2013-06-19,423.0
2013-06-18,431.77
2013-06-17,432.0
2013-06-14,430.05
2013-06-13,435.965
2013-06-12,432.19
2013-06-11,437.6
2013-06-10,438.89
2013-06-07,441.811
2013-06-06,438.46
2013-06-05,445.11
2013-06-04,449.31
2013-06-03,450.72
2013-05-31,449.735
2013-05-30,451.58
2013-05-29,444.95
2013-05-28,441.439
2013-05-24,445.15
2013-05-23,442.14
2013-05-22,441.354
2013-05-21,439.66
2013-05-20,442.93
2013-05-17,433.26
2013-05-16,434.578
2013-05-15,428.85
2013-05-14,443.86
2013-05-13,454.74
2013-05-10,452.97
2013-05-09,456.77
2013-05-08,463.84
2013-05-07,458.658
2013-05-06,460.71
2013-05-03,449.98
2013-05-02,445.52
2013-05-01,439.29
2013-04-30,442.78
2013-04-29,430.12
2013-04-26,417.205
2013-04-25,408.38
2013-04-24,405.462
2013-04-23,406.13
2013-04-22,398.67
2013-04-19,390.53
2013-04-18,392.05
2013-04-17,402.8
2013-04-16,426.24
2013-04-15,419.85
2013-04-12,429.8
2013-04-11,434.33
2013-04-10,435.69
2013-04-09,426.98
2013-04-08,426.21
2013-04-05,423.2
2013-04-04,427.72
2013-04-03,431.99
2013-04-02,429.792
2013-04-01,428.91
2013-03-28,442.66
2013-03-27,452.08
2013-03-26,461.136
2013-03-25,463.58
2013-03-22,461.91
2013-03-21,452.73
2013-03-20,452.08
2013-03-19,454.49
2013-03-18,455.72
2013-03-15,443.66
2013-03-14,432.5
2013-03-13,428.35
2013-03-12,428.43
2013-03-11,437.87
2013-03-08,431.72
2013-03-07,430.582
2013-03-06,425.662
2013-03-05,431.144
2013-03-04,420.05
2013-03-01,430.47
2013-02-28,441.4
2013-02-27,444.57
2013-02-26,448.97
2013-02-25,442.8
2013-02-22,450.81
2013-02-21,446.06
2013-02-20,448.85
2013-02-19,459.99
2013-02-15,460.16
2013-02-14,466.59
2013-02-13,467.01
2013-02-12,467.9
2013-02-11,479.93
2013-02-08,474.98
2013-02-07,468.22
2013-02-06,457.35
2013-02-05,457.844
2013-02-04,442.316
2013-02-01,453.62
2013-01-31,455.49
2013-01-30,456.83
2013-01-29,458.27
2013-01-28,449.83
2013-01-25,439.88
2013-01-24,450.5
2013-01-23,514.005
2013-01-22,504.77
2013-01-18,500.0
2013-01-17,502.68
2013-01-16,506.09
2013-01-15,485.92
2013-01-14,501.75
2013-01-11,520.3
2013-01-10,523.51
2013-01-09,517.1
2013-01-08,525.31
2013-01-07,523.9
2013-01-04,527.0
2013-01-03,542.0959
2013-01-02,549.03
2012-12-31,532.1729
2012-12-28,509.5892
2012-12-27,515.06
2012-12-26,512.9995
2012-12-24,520.168
2012-12-21,519.33
2012-12-20,521.7302
2012-12-19,526.31
2012-12-18,533.9
2012-12-17,518.83
2012-12-14,509.794
2012-12-13,529.69
2012-12-12,539.0
2012-12-11,541.388
2012-12-10,529.8209
2012-12-07,533.25
2012-12-06,547.2445
2012-12-05,538.7923
2012-12-04,575.8454
2012-12-03,586.19
2012-11-30,585.28
2012-11-29,589.36
2012-11-28,582.94
2012-11-27,584.78
2012-11-26,589.53
2012-11-23,571.5
2012-11-21,561.7
2012-11-20,560.9134
2012-11-19,565.73
2012-11-16,527.678
2012-11-15,525.62
2012-11-14,536.88
2012-11-13,542.898
2012-11-12,542.83
2012-11-09,547.06
2012-11-08,537.75
2012-11-07,558.0019
2012-11-06,582.8495
2012-11-05,584.6211
2012-11-02,576.8
2012-11-01,596.5399
2012-10-31,595.32
2012-10-26,604.0
2012-10-25,609.538
2012-10-24,616.83
2012-10-23,613.3554
2012-10-22,634.03
2012-10-19,609.84
2012-10-18,632.64
2012-10-17,644.6136
2012-10-16,649.7925
2012-10-15,634.76
2012-10-12,629.714
2012-10-11,628.1
2012-10-10,640.91
2012-10-09,635.85
2012-10-08,638.17
2012-10-05,652.59
2012-10-04,666.8
2012-10-03,671.45
2012-10-02,661.31
2012-10-01,659.39
2012-09-28,667.105
2012-09-27,681.32
2012-09-26,665.18
2012-09-25,673.54
2012-09-24,690.79
2012-09-21,700.095
2012-09-20,698.7
2012-09-19,702.1
2012-09-18,701.91
2012-09-17,699.781
2012-09-14,691.28
2012-09-13,682.98
2012-09-12,669.79
2012-09-11,660.59
2012-09-10,662.74
2012-09-07,680.44
2012-09-06,676.27
2012-09-05,670.23
2012-09-04,674.97
2012-08-31,665.24
2012-08-30,663.868
2012-08-29,673.466
2012-08-28,674.8
2012-08-27,675.68
2012-08-24,663.222
2012-08-23,662.63
2012-08-22,668.87
2012-08-21,656.062
2012-08-20,665.15
2012-08-17,648.11
2012-08-16,636.34
2012-08-15,630.83
2012-08-14,631.69
2012-08-13,630.0
2012-08-10,621.7
2012-08-09,620.73
2012-08-08,619.86
2012-08-07,620.914
2012-08-06,622.55
2012-08-03,615.7
2012-08-02,607.79
2012-08-01,606.81
2012-07-31,610.76
2012-07-30,595.03
2012-07-27,585.16
2012-07-26,574.88
2012-07-25,574.97
2012-07-24,600.92
2012-07-23,603.83
2012-07-20,604.3
2012-07-19,614.32
2012-07-18,606.26
2012-07-17,606.94
2012-07-16,606.91
2012-07-13,604.97
2012-07-12,598.9
2012-07-11,604.43
2012-07-10,608.21
2012-07-09,613.89
2012-07-06,605.88
2012-07-05,609.94
2012-07-03,599.41
2012-07-02,592.52
2012-06-29,584.0
2012-06-28,569.05
2012-06-27,574.5
2012-06-26,572.025
2012-06-25,570.765
2012-06-22,582.1
2012-06-21,577.67
2012-06-20,585.741
2012-06-19,587.41
2012-06-18,585.78
2012-06-15,574.13
2012-06-14,571.53
2012-06-13,572.16
2012-06-12,576.16
2012-06-11,571.17
2012-06-08,580.32
2012-06-07,571.72
2012-06-06,571.46
2012-06-05,562.83
2012-06-04,564.29
2012-06-01,560.99
2012-05-31,577.73
2012-05-30,579.17
2012-05-29,572.27
2012-05-25,562.29
2012-05-24,565.32
2012-05-23,570.56
2012-05-22,556.97
2012-05-21,561.28
2012-05-18,530.38
2012-05-17,530.12
2012-05-16,546.075
2012-05-15,553.17
2012-05-14,558.22
2012-05-11,566.71
2012-05-10,570.52
2012-05-09,569.18
2012-05-08,568.18
2012-05-07,569.48
2012-05-04,565.25
2012-05-03,581.82
2012-05-02,585.98
2012-05-01,582.13
2012-04-30,583.98
2012-04-27,603.0
2012-04-26,607.7
2012-04-25,610.0
2012-04-24,560.28
2012-04-23,571.7
2012-04-20,572.98
2012-04-19,587.44
2012-04-18,608.34
2012-04-17,609.7
2012-04-16,580.13
2012-04-13,605.23
2012-04-12,622.77
2012-04-11,626.2
2012-04-10,628.44
2012-04-09,636.23
2012-04-05,633.68
2012-04-04,624.31
2012-04-03,629.32
2012-04-02,618.63
2012-03-30,599.55
2012-03-29,609.86
2012-03-28,617.62
2012-03-27,614.48
2012-03-26,606.98
2012-03-23,596.05
2012-03-22,599.34
2012-03-21,602.5
2012-03-20,605.96
2012-03-19,601.1
2012-03-16,585.57
2012-03-15,585.56
2012-03-14,589.58
2012-03-13,568.1
2012-03-12,552.0
2012-03-09,545.17
2012-03-08,541.99
2012-03-07,530.69
2012-03-06,530.26
2012-03-05,533.16
2012-03-02,545.18
2012-03-01,544.47
2012-02-29,542.44
2012-02-28,535.41
2012-02-27,525.76
2012-02-24,522.41
2012-02-23,516.39
2012-02-22,513.04
2012-02-21,514.85
2012-02-17,502.12
2012-02-16,502.21
2012-02-15,497.67
2012-02-14,509.46
2012-02-13,502.6
2012-02-10,493.42
2012-02-09,493.17
2012-02-08,476.68
2012-02-07,468.83
2012-02-06,463.97
2012-02-03,459.68
2012-02-02,455.12
2012-02-01,456.19
2012-01-31,456.48
2012-01-30,453.01
2012-01-27,447.28
2012-01-26,444.63
2012-01-25,446.66
2012-01-24,420.41
2012-01-23,427.409
2012-01-20,420.3
2012-01-19,427.75
2012-01-18,429.11
2012-01-17,424.7
2012-01-13,419.81
2012-01-12,421.39
2012-01-11,422.55
2012-01-10,423.24
2012-01-09,421.73
2012-01-06,422.4
2012-01-05,418.03
2012-01-04,413.44
2012-01-03,411.23
2011-12-30,405.0
2011-12-29,405.12
2011-12-28,402.64
2011-12-27,406.53
2011-12-23,403.33
2011-12-22,398.55
2011-12-21,396.445
2011-12-20,395.95
2011-12-19,382.21
2011-12-16,381.02
2011-12-15,378.94
2011-12-14,380.19
2011-12-13,388.81
2011-12-12,391.84
2011-12-09,393.62
2011-12-08,390.66
2011-12-07,389.09
2011-12-06,390.95
2011-12-05,393.01
2011-12-02,389.7
2011-12-01,387.93
2011-11-30,382.2
2011-11-29,373.2
2011-11-28,376.12
2011-11-25,363.57
2011-11-23,366.99
2011-11-22,376.51
2011-11-21,369.01
2011-11-18,374.94
2011-11-17,377.41
2011-11-16,384.77
2011-11-15,388.83
2011-11-14,379.26
2011-11-11,384.62
2011-11-10,385.22
2011-11-09,395.28
2011-11-08,406.23
2011-11-07,399.73
2011-11-04,400.24
2011-11-03,403.07
2011-11-02,397.41
2011-11-01,396.51
2011-10-31,404.78
2011-10-28,404.95
2011-10-27,404.69
2011-10-26,400.6
2011-10-25,397.77
2011-10-24,405.77
2011-10-21,392.87
2011-10-20,395.31
2011-10-19,398.62
2011-10-18,422.24
2011-10-17,419.99
2011-10-14,422.0
2011-10-13,408.43
2011-10-12,402.19
2011-10-11,400.29
2011-10-10,388.81
2011-10-07,369.8
2011-10-06,377.37
2011-10-05,378.25
2011-10-04,372.5
2011-10-03,374.6
2011-09-30,381.32
2011-09-29,390.57
2011-09-28,397.01
2011-09-27,399.26
2011-09-26,403.17
2011-09-23,404.3
2011-09-22,401.82
2011-09-21,412.14
2011-09-20,413.45
2011-09-19,411.63
2011-09-16,400.5
2011-09-15,392.96
2011-09-14,389.3
2011-09-13,384.62
2011-09-12,379.94
2011-09-09,377.48
2011-09-08,384.14
2011-09-07,383.93
2011-09-06,379.74
2011-09-02,374.05
2011-09-01,381.03
2011-08-31,384.83
2011-08-30,389.99
2011-08-29,389.97
2011-08-26,383.58
2011-08-25,373.72
2011-08-24,376.18
2011-08-23,373.6
2011-08-22,356.44
2011-08-19,356.03
2011-08-18,366.05
2011-08-17,380.44
2011-08-16,380.48
2011-08-15,383.41
2011-08-12,376.99
2011-08-11,373.7
2011-08-10,363.69
2011-08-09,374.01
2011-08-08,353.21
2011-08-05,373.62
2011-08-04,377.37
2011-08-03,392.57
2011-08-02,388.91
2011-08-01,396.75
2011-07-29,390.48
2011-07-28,391.82
2011-07-27,392.59
2011-07-26,403.41
2011-07-25,398.5
2011-07-22,393.3
2011-07-21,387.29
2011-07-20,386.9
2011-07-19,376.85
2011-07-18,373.8
2011-07-15,364.92
2011-07-14,357.77
2011-07-13,358.02
2011-07-12,353.75
2011-07-11,354.0
2011-07-08,359.71
2011-07-07,357.2
2011-07-06,351.76
2011-07-05,349.43
2011-07-01,343.26
2011-06-30,335.67
2011-06-29,334.04
2011-06-28,335.26
2011-06-27,332.04
2011-06-24,326.35
2011-06-23,331.23
2011-06-22,322.61
2011-06-21,325.3
2011-06-20,315.32
2011-06-17,320.26
2011-06-16,325.16
