,close
2016-09-26,802.65
2016-09-23,814.96
2016-09-22,815.95
2016-09-21,805.03
2016-09-20,799.78
2016-09-19,795.39
2016-09-16,797.97
2016-09-15,801.23
2016-09-14,790.46
2016-09-13,788.72
2016-09-12,798.82
2016-09-09,788.48
2016-09-08,802.84
2016-09-07,807.99
2016-09-06,808.02
2016-09-02,796.87
2016-09-01,791.4
2016-08-31,789.85
2016-08-30,791.92
2016-08-29,795.82
2016-08-26,793.22
2016-08-25,791.3
2016-08-24,793.6
2016-08-23,796.59
2016-08-22,796.95
2016-08-19,799.65
2016-08-18,802.75
2016-08-17,805.42
2016-08-16,801.19
2016-08-15,805.96
2016-08-12,807.05
2016-08-11,808.2
2016-08-10,808.49
2016-08-09,807.48
2016-08-08,805.23
2016-08-05,806.93
2016-08-04,797.25
2016-08-03,798.92
2016-08-02,800.12
2016-08-01,800.94
2016-07-29,791.34
2016-07-28,765.84
2016-07-27,761.97
2016-07-26,757.65
2016-07-25,757.52
2016-07-22,759.28
2016-07-21,754.41
2016-07-20,757.08
2016-07-19,753.41
2016-07-18,753.2
2016-07-15,735.63
2016-07-14,735.8
2016-07-13,729.48
2016-07-12,732.51
2016-07-11,727.2
2016-07-08,717.78
2016-07-07,707.26
2016-07-06,708.97
2016-07-05,704.89
2016-07-01,710.25
2016-06-30,703.53
2016-06-29,695.19
2016-06-28,691.26
2016-06-27,681.14
2016-06-24,685.2
2016-06-23,714.87
2016-06-22,710.47
2016-06-21,708.88
2016-06-20,706.13
2016-06-17,704.25
2016-06-16,724.25
2016-06-15,732.19
2016-06-14,733.25
2016-06-13,731.88
2016-06-10,733.19
2016-06-09,742.52
2016-06-08,742.93
2016-06-07,731.09
2016-06-06,730.06
2016-06-03,735.86
2016-06-02,744.27
2016-06-01,748.46
2016-05-31,748.85
2016-05-27,747.6
2016-05-26,736.93
2016-05-25,738.1
2016-05-24,733.03
2016-05-23,717.25
2016-05-20,721.71
2016-05-19,715.31
2016-05-18,721.78
2016-05-17,720.19
2016-05-16,730.3
2016-05-13,724.83
2016-05-12,728.07
2016-05-11,730.55
2016-05-10,739.38
2016-05-09,729.13
2016-05-06,725.18
2016-05-05,714.71
2016-05-04,711.37
2016-05-03,708.44
2016-05-02,714.41
2016-04-29,707.88
2016-04-28,705.06
2016-04-27,721.46
2016-04-26,725.37
2016-04-25,742.21
2016-04-22,737.77
2016-04-21,780.0
2016-04-20,774.92
2016-04-19,776.25
2016-04-18,787.68
2016-04-15,780.0
2016-04-14,775.39
2016-04-13,771.91
2016-04-12,764.32
2016-04-11,757.54
2016-04-08,759.47
2016-04-07,760.12
2016-04-06,768.07
2016-04-05,758.57
2016-04-04,765.12
2016-04-01,769.67
2016-03-31,762.9
2016-03-30,768.34
2016-03-29,765.89
2016-03-28,753.28
2016-03-24,754.84
2016-03-23,757.56
2016-03-22,760.05
2016-03-21,762.16
2016-03-18,755.41
2016-03-17,758.48
2016-03-16,757.36
2016-03-15,750.57
2016-03-14,750.24
2016-03-11,744.87
2016-03-10,732.17
2016-03-09,725.41
2016-03-08,713.53
2016-03-07,712.8
2016-03-04,730.22
2016-03-03,731.59
2016-03-02,739.48
2016-03-01,742.17
2016-02-29,717.22
2016-02-26,724.86
2016-02-25,729.12
2016-02-24,720.9
2016-02-23,717.29
2016-02-22,729.05
2016-02-19,722.11
2016-02-18,717.51
2016-02-17,731.97
2016-02-16,717.64
2016-02-12,706.89
2016-02-11,706.36
2016-02-10,706.85
2016-02-09,701.02
2016-02-08,704.16
2016-02-05,703.76
2016-02-04,730.03
2016-02-03,749.38
2016-02-02,780.91
2016-02-01,770.77
2016-01-29,761.35
2016-01-28,748.3
2016-01-27,717.58
2016-01-26,733.79
2016-01-25,733.62
2016-01-22,745.46
2016-01-21,726.67
2016-01-20,718.56
2016-01-19,719.08
2016-01-15,710.49
2016-01-14,731.39
2016-01-13,719.57
2016-01-12,745.34
2016-01-11,733.07
2016-01-08,730.91
2016-01-07,741.0
2016-01-06,759.33
2016-01-05,761.53
2016-01-04,759.44
2015-12-31,778.01
2015-12-30,790.3
2015-12-29,793.96
2015-12-28,782.24
2015-12-24,765.84
2015-12-23,768.51
2015-12-22,767.13
2015-12-21,760.8
2015-12-18,756.85
2015-12-17,769.83
2015-12-16,776.59
2015-12-15,760.09
2015-12-14,762.54
2015-12-11,750.42
2015-12-10,760.04
2015-12-09,762.55
2015-12-08,775.14
2015-12-07,772.99
2015-12-04,779.21
2015-12-03,768.2
2015-12-02,777.85
2015-12-01,783.79
2015-11-30,762.85
2015-11-27,771.97
2015-11-25,769.26
2015-11-24,769.63
2015-11-23,776.7
2015-11-20,777.0
2015-11-19,759.94
2015-11-18,760.01
2015-11-17,745.98
2015-11-16,750.42
2015-11-13,740.07
2015-11-12,756.53
2015-11-11,765.25
2015-11-10,758.26
2015-11-09,754.77
2015-11-06,761.6
2015-11-05,760.67
2015-11-04,755.31
2015-11-03,748.82
2015-11-02,747.74
2015-10-30,737.39
2015-10-29,744.85
2015-10-28,736.92
2015-10-27,732.82
2015-10-26,731.12
2015-10-23,719.33
2015-10-22,681.14
2015-10-21,671.8
2015-10-20,680.0
2015-10-19,699.95
2015-10-16,695.32
2015-10-15,693.02
2015-10-14,680.41
2015-10-13,683.17
2015-10-12,676.43
2015-10-09,671.24
2015-10-08,667.0
2015-10-07,670.0
2015-10-06,671.64
2015-10-05,671.68
2015-10-02,656.99
2015-10-01,642.0
2015-09-30,638.37
2015-09-29,622.61
2015-09-28,624.25
2015-09-25,640.15
2015-09-24,654.91
2015-09-23,653.29
2015-09-22,653.2
2015-09-21,666.98
2015-09-18,660.92
2015-09-17,671.67
2015-09-16,665.52
2015-09-15,665.07
2015-09-14,652.47
2015-09-11,655.3
2015-09-10,651.08
2015-09-09,643.41
2015-09-08,643.88
2015-09-04,628.96
2015-09-03,637.05
2015-09-02,644.91
2015-09-01,629.56
2015-08-31,647.82
2015-08-28,659.69
2015-08-27,667.96
2015-08-26,659.74
2015-08-25,612.47
2015-08-24,618.11
2015-08-21,644.03
2015-08-20,679.48
2015-08-19,694.04
2015-08-18,688.73
2015-08-17,694.11
2015-08-14,689.37
2015-08-13,686.51
2015-08-12,691.47
2015-08-11,690.3
2015-08-10,663.14
2015-08-07,664.39
2015-08-06,670.15
2015-08-05,673.29
2015-08-04,661.28
2015-08-03,664.72
2015-07-31,657.5
2015-07-30,664.56
2015-07-29,661.43
2015-07-28,659.66
2015-07-27,658.27
2015-07-24,654.77
2015-07-23,674.73
2015-07-22,695.1
2015-07-21,695.35
2015-07-20,692.84
2015-07-17,699.62
2015-07-16,601.78
2015-07-15,583.96
2015-07-14,584.18
2015-07-13,571.73
2015-07-10,556.11
2015-07-09,544.65
2015-07-08,541.7
2015-07-07,550.03
2015-07-06,545.62
2015-07-02,547.34
2015-07-01,543.3
2015-06-30,540.04
2015-06-29,541.25
2015-06-26,553.06
2015-06-25,557.95
2015-06-24,558.57
2015-06-23,563.39
2015-06-22,559.68
2015-06-19,557.52
2015-06-18,556.18
2015-06-17,546.6
2015-06-16,544.87
2015-06-15,543.0
2015-06-12,547.47
2015-06-11,550.04
2015-06-10,552.6
2015-06-09,542.16
2015-06-08,543.48
2015-06-05,549.53
2015-06-04,551.69
2015-06-03,555.29
2015-06-02,553.95
2015-06-01,549.21
2015-05-29,545.32
2015-05-28,554.18
2015-05-27,554.25
2015-05-26,547.19
2015-05-22,554.52
2015-05-21,556.81
2015-05-20,552.51
2015-05-19,549.28
2015-05-18,546.67
2015-05-15,546.49
2015-05-14,549.2
2015-05-13,539.49
2015-05-12,538.73
2015-05-11,545.78
2015-05-08,548.95
2015-05-07,542.04
2015-05-06,535.08
2015-05-05,543.045
2015-05-04,552.84
2015-05-01,551.16
2015-04-30,548.77
2015-04-29,561.39
2015-04-28,564.37
2015-04-27,566.12
2015-04-24,573.66
2015-04-23,557.46
2015-04-22,549.18
2015-04-21,542.925
2015-04-20,544.53
2015-04-17,532.74
2015-04-16,543.52
2015-04-15,541.04
2015-04-14,539.78
2015-04-13,548.64
2015-04-10,548.54
2015-04-09,548.02
2015-04-08,548.84
2015-04-07,544.86
2015-04-06,543.95
2015-04-02,541.31
2015-04-01,549.49
2015-03-31,554.7
2015-03-30,561.135
2015-03-27,557.55
2015-03-26,563.64
2015-03-25,567.0
2015-03-24,577.54
2015-03-23,565.37
2015-03-20,564.95
2015-03-19,563.67
2015-03-18,566.16
2015-03-17,557.61
2015-03-16,561.64
2015-03-13,553.0
2015-03-12,561.17
2015-03-11,555.69
2015-03-10,559.85
2015-03-09,574.1
2015-03-06,572.9
2015-03-05,581.435
2015-03-04,578.33
2015-03-03,578.795
2015-03-02,575.02
2015-02-27,562.63
2015-02-26,559.29
2015-02-25,547.33
2015-02-24,538.65
2015-02-23,535.0
2015-02-20,541.8
2015-02-19,546.45
2015-02-18,542.65
2015-02-17,545.01
2015-02-13,551.16
2015-02-12,546.01
2015-02-11,538.0
2015-02-10,540.16
2015-02-09,529.28
2015-02-06,533.875
2015-02-05,529.83
2015-02-04,526.1
2015-02-03,533.3
2015-02-02,532.2
2015-01-30,537.55
2015-01-29,513.23
2015-01-28,512.43
2015-01-27,521.19
2015-01-26,536.72
2015-01-23,541.95
2015-01-22,537.3
2015-01-21,520.39
2015-01-20,509.94
2015-01-16,510.455
2015-01-15,504.01
2015-01-14,505.93
2015-01-13,501.8
2015-01-12,497.06
2015-01-09,500.72
2015-01-08,506.91
2015-01-07,505.15
2015-01-06,506.64
2015-01-05,519.46
2015-01-02,529.55
2014-12-31,530.66
2014-12-30,535.28
2014-12-29,537.31
2014-12-26,541.52
2014-12-24,536.93
2014-12-23,538.77
2014-12-22,532.3
2014-12-19,520.04
2014-12-18,514.62
2014-12-17,506.45
2014-12-16,498.16
2014-12-15,515.84
2014-12-12,521.51
2014-12-11,532.11
2014-12-10,528.04
2014-12-09,536.11
2014-12-08,530.73
2014-12-05,528.08
2014-12-04,542.58
2014-12-03,536.97
2014-12-02,538.59
2014-12-01,539.65
2014-11-28,549.08
2014-11-26,547.73
2014-11-25,549.23
2014-11-24,547.48
2014-11-21,545.89
2014-11-20,543.76
2014-11-19,547.2
2014-11-18,544.51
2014-11-17,546.64
2014-11-14,555.19
2014-11-13,556.44
2014-11-12,558.25
2014-11-11,561.29
2014-11-10,558.23
2014-11-07,551.82
2014-11-06,551.69
2014-11-05,555.95
2014-11-04,564.19
2014-11-03,563.77
2014-10-31,567.87
2014-10-30,560.27
2014-10-29,558.45
2014-10-28,558.94
2014-10-27,549.88
2014-10-24,548.9
2014-10-23,553.65
2014-10-22,542.69
2014-10-21,538.03
2014-10-20,532.38
2014-10-17,522.97
2014-10-16,536.92
2014-10-15,540.73
2014-10-14,548.69
2014-10-13,544.75
2014-10-10,555.19
2014-10-09,570.81
2014-10-08,583.74
2014-10-07,574.1
2014-10-06,587.78
2014-10-03,586.25
2014-10-02,580.88
2014-10-01,579.63
2014-09-30,588.41
2014-09-29,587.81
2014-09-26,587.9
2014-09-25,585.25
2014-09-24,598.42
2014-09-23,591.18
2014-09-22,597.27
2014-09-19,605.4
2014-09-18,597.27
2014-09-17,593.29
2014-09-16,588.78
2014-09-15,581.64
2014-09-12,584.9
2014-09-11,591.11
2014-09-10,593.42
2014-09-09,591.97
2014-09-08,601.63
2014-09-05,597.78
2014-09-04,593.14
2014-09-03,589.52
2014-09-02,588.63
2014-08-29,582.36
2014-08-28,580.32
2014-08-27,583.0
2014-08-26,588.12
2014-08-25,590.57
2014-08-22,592.54
2014-08-21,592.42
2014-08-20,595.41
2014-08-19,597.11
2014-08-18,592.7
2014-08-15,583.71
2014-08-14,584.65
2014-08-13,584.56
2014-08-12,572.12
2014-08-11,577.25
2014-08-08,577.94
2014-08-07,571.81
2014-08-06,574.49
2014-08-05,573.14
2014-08-04,582.27
2014-08-01,573.6
2014-07-31,579.55
2014-07-30,595.44
2014-07-29,593.95
2014-07-28,599.02
2014-07-25,598.08
2014-07-24,603.01
2014-07-23,605.19
2014-07-22,603.57
2014-07-21,598.44
2014-07-18,605.11
2014-07-17,580.82
2014-07-16,590.62
2014-07-15,593.06
2014-07-14,594.26
2014-07-11,586.65
2014-07-10,580.04
2014-07-09,583.36
2014-07-08,578.4
2014-07-07,590.76
2014-07-03,593.08
2014-07-02,590.78
2014-07-01,591.49
2014-06-30,584.67
2014-06-27,585.69
2014-06-26,584.77
2014-06-25,585.93
2014-06-24,572.54
2014-06-23,574.29
2014-06-20,566.52
2014-06-19,564.99
2014-06-18,560.66
2014-06-17,550.615
2014-06-16,552.3
2014-06-13,560.35
2014-06-12,559.5
2014-06-11,567.5
2014-06-10,568.3
2014-06-09,570.73
2014-06-06,566.03
2014-06-05,564.93
2014-06-04,553.76
2014-06-03,554.51
2014-06-02,564.34
2014-05-30,571.65
2014-05-29,570.56
2014-05-28,570.45
2014-05-27,574.87
2014-05-23,563.8
2014-05-22,555.45
2014-05-21,549.7
2014-05-20,540.39
2014-05-19,538.83
2014-05-16,528.3
2014-05-15,529.12
2014-05-14,534.41
2014-05-13,541.54
2014-05-12,538.43
2014-05-09,526.62
2014-05-08,520.17
2014-05-07,518.0
2014-05-06,522.57
2014-05-05,535.33
2014-05-02,533.87
2014-05-01,538.53
2014-04-30,534.88
2014-04-29,536.33
2014-04-28,522.98
2014-04-25,523.1
2014-04-24,534.44
2014-04-23,537.51
2014-04-22,545.5
2014-04-21,539.37
2014-04-17,543.34
2014-04-16,563.9
2014-04-15,548.7
2014-04-14,545.2
2014-04-11,537.76
2014-04-10,546.69
2014-04-09,567.04
2014-04-08,557.51
2014-04-07,540.63
2014-04-04,545.25
2014-04-03,571.5
2014-04-02,1135.1
2014-04-01,1134.89
2014-03-31,1114.51
2014-03-28,1120.15
2014-03-27,1114.28
2014-03-26,1131.97
2014-03-25,1158.72
2014-03-24,1157.93
2014-03-21,1183.04
2014-03-20,1197.16
2014-03-19,1199.25
2014-03-18,1211.26
2014-03-17,1192.1
2014-03-14,1172.8
2014-03-13,1189.06
2014-03-12,1207.3
2014-03-11,1199.99
2014-03-10,1211.57
2014-03-07,1214.79
2014-03-06,1219.61
2014-03-05,1218.26
2014-03-04,1214.91
2014-03-03,1202.69
2014-02-28,1215.65
2014-02-27,1219.21
2014-02-26,1220.17
2014-02-25,1220.0
2014-02-24,1212.51
2014-02-21,1203.79
2014-02-20,1204.11
2014-02-19,1202.34
2014-02-18,1210.88
2014-02-14,1202.8
2014-02-13,1199.9
2014-02-12,1186.69
2014-02-11,1190.18
2014-02-10,1172.93
2014-02-07,1177.44
2014-02-06,1159.96
2014-02-05,1143.2
2014-02-04,1138.16
2014-02-03,1133.43
2014-01-31,1180.97
2014-01-30,1135.39
2014-01-29,1106.92
2014-01-28,1123.01
2014-01-27,1101.23
2014-01-24,1123.83
2014-01-23,1160.1
2014-01-22,1165.02
2014-01-21,1163.7
2014-01-17,1150.53
2014-01-16,1156.22
2014-01-15,1148.62
2014-01-14,1149.4
2014-01-13,1122.98
2014-01-10,1130.18
2014-01-09,1130.24
2014-01-08,1141.23
2014-01-07,1138.86
2014-01-06,1117.32
2014-01-03,1105.0
2014-01-02,1113.12
2013-12-31,1120.71
2013-12-30,1109.46
2013-12-27,1118.4
2013-12-26,1117.46
2013-12-24,1111.84
2013-12-23,1115.1
2013-12-20,1100.62
2013-12-19,1086.22
2013-12-18,1084.75
2013-12-17,1069.86
2013-12-16,1072.98
2013-12-13,1060.79
2013-12-12,1069.96
2013-12-11,1077.29
2013-12-10,1084.66
2013-12-09,1078.14
2013-12-06,1069.87
2013-12-05,1057.34
2013-12-04,1058.18
2013-12-03,1053.26
2013-12-02,1054.48
2013-11-29,1059.59
2013-11-27,1063.11
2013-11-26,1058.41
2013-11-25,1045.93
2013-11-22,1031.89
2013-11-21,1034.07
2013-11-20,1022.31
2013-11-19,1025.2
2013-11-18,1031.55
2013-11-15,1033.56
2013-11-14,1035.23
2013-11-13,1032.47
2013-11-12,1011.78
2013-11-11,1010.59
2013-11-08,1016.03
2013-11-07,1007.95
2013-11-06,1022.75
2013-11-05,1021.52
2013-11-04,1026.11
2013-11-01,1027.04
2013-10-31,1030.58
2013-10-30,1030.42
2013-10-29,1036.24
2013-10-28,1015.0
2013-10-25,1015.2
2013-10-24,1025.55
2013-10-23,1031.41
2013-10-22,1007.0
2013-10-21,1003.3
2013-10-18,1011.41
2013-10-17,888.794
2013-10-16,898.029
2013-10-15,882.01
2013-10-14,876.11
2013-10-11,871.99
2013-10-10,868.24
2013-10-09,855.86
2013-10-08,853.67
2013-10-07,865.74
2013-10-04,872.35
2013-10-03,876.09
2013-10-02,887.99
2013-10-01,887.004
2013-09-30,875.91
2013-09-27,876.39
2013-09-26,878.17
2013-09-25,877.23
2013-09-24,886.84
2013-09-23,886.5
2013-09-20,903.11
2013-09-19,898.39
2013-09-18,903.32
2013-09-17,886.11
2013-09-16,887.76
2013-09-13,889.068
2013-09-12,893.064
2013-09-11,896.19
2013-09-10,888.67
2013-09-09,888.054
2013-09-06,879.58
2013-09-05,879.56
2013-09-04,871.634
2013-09-03,860.38
2013-08-30,846.9
2013-08-29,855.43
2013-08-28,848.55
2013-08-27,850.15
2013-08-26,866.39
2013-08-23,870.21
2013-08-22,873.71
2013-08-21,869.33
2013-08-20,865.42
2013-08-19,865.65
2013-08-16,856.908
2013-08-15,859.66
2013-08-14,869.81
2013-08-13,881.25
2013-08-12,885.51
2013-08-09,890.41
2013-08-08,892.66
2013-08-07,890.65
2013-08-06,896.57
2013-08-05,905.0
2013-08-02,906.57
2013-08-01,904.22
2013-07-31,887.75
2013-07-30,890.92
2013-07-29,882.27
2013-07-26,885.35
2013-07-25,887.7
2013-07-24,902.9
2013-07-23,903.8
2013-07-22,910.7
2013-07-19,896.598
2013-07-18,910.68
2013-07-17,918.55
2013-07-16,919.608
2013-07-15,924.69
2013-07-12,923.0
2013-07-11,920.24
2013-07-10,905.99
2013-07-09,905.24
2013-07-08,905.09
2013-07-05,893.49
2013-07-03,886.43
2013-07-02,882.31
2013-07-01,887.88
2013-06-28,880.37
2013-06-27,877.07
2013-06-26,873.65
2013-06-25,866.2
2013-06-24,869.79
2013-06-21,880.93
2013-06-20,884.74
2013-06-19,900.68
2013-06-18,900.62
2013-06-17,886.25
2013-06-14,875.04
2013-06-13,877.0
2013-06-12,871.98
2013-06-11,879.81
2013-06-10,890.22
2013-06-07,879.73
2013-06-06,864.64
2013-06-05,859.7
2013-06-04,859.1
2013-06-03,867.63
2013-05-31,871.218
2013-05-30,870.76
2013-05-29,868.31
2013-05-28,881.27
2013-05-24,873.32
2013-05-23,882.79
2013-05-22,889.42
2013-05-21,906.97
2013-05-20,908.53
2013-05-17,909.18
2013-05-16,903.87
2013-05-15,915.89
2013-05-14,887.1
2013-05-13,877.53
2013-05-10,880.23
2013-05-09,871.48
2013-05-08,873.63
2013-05-07,857.23
2013-05-06,861.55
2013-05-03,845.72
2013-05-02,829.61
2013-05-01,820.43
2013-04-30,824.57
2013-04-29,819.06
2013-04-26,801.42
2013-04-25,809.1
2013-04-24,813.454
2013-04-23,807.9
2013-04-22,800.114
2013-04-19,799.87
2013-04-18,765.914
2013-04-17,782.56
2013-04-16,793.37
2013-04-15,781.93
2013-04-12,790.05
2013-04-11,790.39
2013-04-10,790.18
2013-04-09,777.65
2013-04-08,774.85
2013-04-05,783.05
2013-04-04,795.07
2013-04-03,806.202
2013-04-02,813.04
2013-04-01,801.19
2013-03-28,794.188
2013-03-27,802.66
2013-03-26,812.42
2013-03-25,809.64
2013-03-22,810.31
2013-03-21,811.26
2013-03-20,814.708
2013-03-19,811.32
2013-03-18,807.79
2013-03-15,814.302
2013-03-14,821.54
2013-03-13,825.31
2013-03-12,827.61
2013-03-11,834.82
2013-03-08,831.52
2013-03-07,832.596
2013-03-06,831.38
2013-03-05,838.604
2013-03-04,821.504
2013-03-01,806.19
2013-02-28,801.2
2013-02-27,799.78
2013-02-26,790.13
2013-02-25,790.77
2013-02-22,799.71
2013-02-21,795.53
2013-02-20,792.46
2013-02-19,806.85
2013-02-15,792.89
2013-02-14,787.82
2013-02-13,782.86
2013-02-12,780.7
2013-02-11,782.42
2013-02-08,785.37
2013-02-07,773.95
2013-02-06,770.17
2013-02-05,765.74
2013-02-04,759.02
2013-02-01,775.6
2013-01-31,755.69
2013-01-30,753.83
2013-01-29,753.68
2013-01-28,750.73
2013-01-25,753.67
2013-01-24,753.83
2013-01-23,741.5
2013-01-22,702.87
2013-01-18,704.51
2013-01-17,711.32
2013-01-16,715.19
2013-01-15,724.93
2013-01-14,723.25
2013-01-11,739.99
2013-01-10,741.48
2013-01-09,738.118
2013-01-08,733.3
2013-01-07,734.75
2013-01-04,737.97
2013-01-03,723.67
2013-01-02,723.25
2012-12-31,707.38
2012-12-28,700.01
2012-12-27,706.29
2012-12-26,708.87
2012-12-24,709.5
2012-12-21,715.63
2012-12-20,722.36
2012-12-19,720.11
2012-12-18,721.07
2012-12-17,720.78
2012-12-14,701.9632
2012-12-13,702.7
2012-12-12,697.56
2012-12-11,696.88
2012-12-10,685.42
2012-12-07,684.21
2012-12-06,691.13
2012-12-05,687.82
2012-12-04,691.03
2012-12-03,695.25
2012-11-30,698.37
2012-11-29,691.89
2012-11-28,683.67
2012-11-27,670.71
2012-11-26,661.15
2012-11-23,667.97
2012-11-21,665.87
2012-11-20,669.97
2012-11-19,668.21
2012-11-16,647.18
2012-11-15,647.26
2012-11-14,652.55
2012-11-13,659.0532
2012-11-12,665.9
2012-11-09,663.03
2012-11-08,652.29
2012-11-07,667.12
2012-11-06,681.72
2012-11-05,682.96
2012-11-02,687.918
2012-11-01,687.59
2012-10-31,680.2976
2012-10-26,675.15
2012-10-25,677.76
2012-10-24,677.3022
2012-10-23,680.35
2012-10-22,678.67
2012-10-19,681.79
2012-10-18,695.0
2012-10-17,755.49
2012-10-16,744.7
2012-10-15,740.98
2012-10-12,744.75
2012-10-11,751.48
2012-10-10,744.56
2012-10-09,744.09
2012-10-08,757.84
2012-10-05,767.65
2012-10-04,768.05
2012-10-03,762.5
2012-10-02,756.99
2012-10-01,761.78
2012-09-28,754.5
2012-09-27,756.5
2012-09-26,753.46
2012-09-25,749.16
2012-09-24,749.38
2012-09-21,733.99
2012-09-20,728.1166
2012-09-19,727.5
2012-09-18,718.28
2012-09-17,709.98
2012-09-14,709.68
2012-09-13,706.04
2012-09-12,690.88
2012-09-11,692.19
2012-09-10,700.77
2012-09-07,706.15
2012-09-06,699.4
2012-09-05,680.72
2012-09-04,681.04
2012-08-31,685.09
2012-08-30,681.68
2012-08-29,688.01
2012-08-28,677.25
2012-08-27,669.22
2012-08-24,678.63
2012-08-23,676.8
2012-08-22,677.18
2012-08-21,669.51
2012-08-20,675.54
2012-08-17,677.14
2012-08-16,672.87
2012-08-15,667.54
2012-08-14,668.66
2012-08-13,660.01
2012-08-10,642.0
2012-08-09,642.35
2012-08-08,642.23
2012-08-07,640.54
2012-08-06,642.82
2012-08-03,641.33
2012-08-02,628.75
2012-08-01,632.68
2012-07-31,632.97
2012-07-30,632.3
2012-07-27,634.96
2012-07-26,613.36
2012-07-25,607.99
2012-07-24,607.57
2012-07-23,615.51
2012-07-20,610.82
2012-07-19,593.06
2012-07-18,580.76
2012-07-17,576.73
2012-07-16,574.92
2012-07-13,576.52
2012-07-12,570.48
2012-07-11,571.19
2012-07-10,581.7
2012-07-09,586.01
2012-07-06,585.98
2012-07-05,595.92
2012-07-03,587.83
2012-07-02,580.47
2012-06-29,580.07
2012-06-28,564.31
2012-06-27,569.3
2012-06-26,564.68
2012-06-25,560.7
2012-06-22,571.48
2012-06-21,565.21
2012-06-20,577.51
2012-06-19,581.53
2012-06-18,570.85
2012-06-15,564.51
2012-06-14,559.05
2012-06-13,561.09
2012-06-12,565.1
2012-06-11,568.5
2012-06-08,580.45
2012-06-07,578.23
2012-06-06,580.57
2012-06-05,570.41
2012-06-04,578.59
2012-06-01,570.98
2012-05-31,580.86
2012-05-30,588.23
2012-05-29,594.34
2012-05-25,591.53
2012-05-24,603.66
2012-05-23,609.46
2012-05-22,600.8
2012-05-21,614.11
2012-05-18,600.4
2012-05-17,623.05
2012-05-16,628.93
2012-05-15,611.11
2012-05-14,604.0
2012-05-11,605.23
2012-05-10,613.66
2012-05-09,609.15
2012-05-08,612.79
2012-05-07,607.55
2012-05-04,596.97
2012-05-03,611.02
2012-05-02,607.26
2012-05-01,604.43
2012-04-30,604.85
2012-04-27,614.98
2012-04-26,615.47
2012-04-25,609.72
2012-04-24,601.27
2012-04-23,597.6
2012-04-20,596.06
2012-04-19,599.3
2012-04-18,607.45
2012-04-17,609.57
2012-04-16,606.07
2012-04-13,624.6
2012-04-12,651.01
2012-04-11,635.96
2012-04-10,626.86
2012-04-09,630.84
2012-04-05,632.32
2012-04-04,635.15
2012-04-03,642.62
2012-04-02,646.92
2012-03-30,641.24
2012-03-29,648.41
2012-03-28,655.76
2012-03-27,647.02
2012-03-26,649.33
2012-03-23,642.59
2012-03-22,646.05
2012-03-21,639.98
2012-03-20,633.49
2012-03-19,633.98
2012-03-16,625.04
2012-03-15,621.13
2012-03-14,615.99
2012-03-13,617.78
2012-03-12,605.15
2012-03-09,600.25
2012-03-08,607.14
2012-03-07,606.8
2012-03-06,604.96
2012-03-05,614.25
2012-03-02,621.25
2012-03-01,622.4
2012-02-29,618.25
2012-02-28,618.39
2012-02-27,609.31
2012-02-24,609.9
2012-02-23,606.11
2012-02-22,607.94
2012-02-21,614.0
2012-02-17,604.64
2012-02-16,606.52
2012-02-15,605.56
2012-02-14,609.76
2012-02-13,612.2
2012-02-10,605.91
2012-02-09,611.46
2012-02-08,609.85
2012-02-07,606.77
2012-02-06,609.09
2012-02-03,596.33
2012-02-02,585.11
2012-02-01,580.83
2012-01-31,580.11
2012-01-30,577.69
2012-01-27,579.98
2012-01-26,568.1
2012-01-25,569.49
2012-01-24,580.93
2012-01-23,585.52
2012-01-20,585.99
2012-01-19,639.57
2012-01-18,632.91
2012-01-17,628.58
2012-01-13,624.99
2012-01-12,629.64
2012-01-11,625.96
2012-01-10,623.14
2012-01-09,622.46
2012-01-06,650.02
2012-01-05,659.01
2012-01-04,668.28
2012-01-03,665.41
2011-12-30,645.9
2011-12-29,642.4
2011-12-28,639.7
2011-12-27,640.25
2011-12-23,633.14
2011-12-22,629.7
2011-12-21,625.82
2011-12-20,630.37
2011-12-19,621.83
2011-12-16,625.96
2011-12-15,619.54
2011-12-14,618.07
2011-12-13,625.63
2011-12-12,625.39
2011-12-09,627.42
2011-12-08,616.05
2011-12-07,623.39
2011-12-06,623.77
2011-12-05,625.65
2011-12-02,620.36
2011-12-01,613.77
2011-11-30,599.39
2011-11-29,582.93
2011-11-28,588.19
2011-11-25,563.0
2011-11-23,570.11
2011-11-22,580.0
2011-11-21,580.94
2011-11-18,594.88
2011-11-17,600.87
2011-11-16,611.47
2011-11-15,616.56
2011-11-14,613.0
2011-11-11,608.35
2011-11-10,595.08
2011-11-09,600.95
2011-11-08,612.34
2011-11-07,608.33
2011-11-04,596.14
2011-11-03,597.5
2011-11-02,584.82
2011-11-01,578.65
2011-10-31,592.64
2011-10-28,600.14
2011-10-27,598.67
2011-10-26,586.31
2011-10-25,583.16
2011-10-24,596.42
2011-10-21,590.49
2011-10-20,583.67
2011-10-19,580.7
2011-10-18,590.51
2011-10-17,582.41
2011-10-14,591.68
2011-10-13,558.99
2011-10-12,548.5
2011-10-11,543.18
2011-10-10,537.17
2011-10-07,515.12
2011-10-06,514.71
2011-10-05,504.7
2011-10-04,501.9
2011-10-03,495.52
2011-09-30,515.04
2011-09-29,527.5
2011-09-28,528.84
2011-09-27,539.34
2011-09-26,531.89
2011-09-23,525.51
2011-09-22,520.66
